cz,czname,pop2000,fips,statename,stateabbrv,cur_smoke_q1,bmi_obese_q1,exercise_any_q1,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate
16702,Morgantown,259942.0,54,West Virginia,WV,0.28456590000000004,0.2598121,0.63108617,17.75757,9750.663,0.04655580000000001,0.1572693,0.1007418,0.11983640000000001,0.0518519,0.05366900000000001,0.0464565,0.107982,0.32843,0.19111170000000002,0.09565,0.55982,0.37172124,37.00979,2.265505,0.8405720999999999,0.04846280000000001
16703,Buckhannon,40323.0,54,West Virginia,WV,0.3305085,0.29310349999999996,0.57627118,19.37319,8110.2833,1.120251,0.17394579999999998,0.1000967,0.1411693,0.0112795,0.015891299999999997,0.0089383,0.0415948,0.32807,0.19981849999999998,0.07553,0.54987,-0.14107893,31.16335,0.4091958,0.5505543,0.0547211
16801,Beckley,174251.0,54,West Virginia,WV,0.3236682,0.30395559999999994,0.57530123,18.567239999999998,10107.03,0.3543786,0.16566820000000002,0.10001610000000001,0.1237557,0.0147877,0.011609399999999999,0.0172798,0.12111469999999999,0.33052,0.1977529,0.11535,0.53945,-0.86198705,30.29825,6.133107,0.7799094,0.05741810000000001
16802,Summersville,58143.0,54,West Virginia,WV,0.2830189,0.3398058,0.6226415,18.66568,8437.256,1.3610870000000002,0.1842164,0.096704,0.1440645,0.010559200000000001,0.0094891,0.0097168,0.043054699999999994,0.3142,0.2282057,0.1373,0.54475,-0.59301886,32.20508,0.30270199999999997,0.4781315,0.0616994
16901,Charleston,347345.0,54,West Virginia,WV,0.35726209999999997,0.298629,0.55417067,16.24989,10120.027,0.0713677,0.15770220000000001,0.09065160000000001,0.1294961,0.056624,0.0496627,0.058545400000000004,0.17703770000000002,0.3465,0.1649825,0.12717,0.51827,-0.08654556,29.99352,4.40801,0.551613,0.0498523
16902,Spencer,23028.0,54,West Virginia,WV,0.25,0.46875,0.78125,20.05745,9956.6617,2.649654,0.17730439999999997,0.11684739999999999,0.1705872,0.007175,0.006872399999999999,0.0038975000000000004,0.011167100000000001,0.28668000000000005,0.2342275,0.06941,0.55233,-0.6506807,24.67865,0.1737016,0.6340108,0.101793
17000,Pikeville,204354.0,21,Kentucky,KY,0.3964103,0.3528481,0.45091325,17.92605,11860.443000000001,0.7730643,0.1785599,0.10072510000000001,0.1264457,0.0167024,0.012997799999999999,0.0149751,0.10309349999999999,0.36604000000000003,0.2832083,0.10775,0.50136,-1.3470018,33.093059999999994,0.7829550999999999,0.5803654,0.065877
17100,Huntington,344380.0,21,Kentucky,KY,0.3514968,0.30806849999999997,0.5380435,17.20854,10478.347,0.12463010000000002,0.15744660000000002,0.10405489999999999,0.11908889999999998,0.042505,0.044913699999999994,0.0405309,0.1435316,0.3553,0.1860166,0.11152999999999999,0.51926,-0.40364815,37.04658,2.113363,0.6986468000000001,0.062149800000000005
17200,Harrisonburg,174641.0,51,Virginia,VA,0.18292679999999997,0.35802470000000003,0.51807231,19.584789999999998,7931.5429,-0.881192,0.1425641,0.09700089999999999,0.1055489,0.0340302,0.036613400000000004,0.0328383,0.10735239999999999,0.29109,0.1335495,0.11825999999999999,0.59054,-0.3850533,46.531459999999996,2.405506,4.190883,0.0272031
17300,Staunton,188559.0,51,Virginia,VA,0.29824559999999994,0.2909091,0.63157892,16.67849,8164.529,-0.6197999,0.14852200000000002,0.1003538,0.10612519999999999,0.030532599999999997,0.027628700000000003,0.032961800000000006,0.07927139999999999,0.28781999999999996,0.0954186,0.07971,0.59208,-0.19975061,49.1846,7.128803,1.210231,0.031931799999999996
17400,Hagerstown,408535.0,42,Pennsylvania,PA,0.3,0.2972973,0.58810449,14.294179999999999,8540.3707,-0.34930659999999997,0.1452953,0.0997897,0.1173906,0.03538669999999999,0.03584280000000001,0.034037599999999994,0.1643108,0.26365,0.0943842,0.08689,0.6073,-0.25633191,39.073029999999996,4.719057,1.445164,0.0431264
17501,Cumberland,155822.0,24,Maryland,MD,0.26267670000000004,0.2831325,0.57983196,15.161879999999998,9311.603000000001,0.0764392,0.16477479999999997,0.09497430000000001,0.12044460000000001,0.0237114,0.026049700000000002,0.021203599999999996,0.149041,0.29411,0.1443711,0.13041,0.58931,0.03805874,49.06624,3.262697,0.6456084,0.056566399999999996
17502,Winchester,115649.0,51,Virginia,VA,0.36,0.4202898,0.62666667,17.339560000000002,8134.5254,-0.4721773,0.1434871,0.1048924,0.1102818,0.0417445,0.0371315,0.0449267,0.1004681,0.29246,0.0949974,0.10977999999999999,0.5745899999999999,-0.87490886,39.078590000000005,4.326886,2.44533,0.029631
17600,Charlottesville,273489.0,51,Virginia,VA,0.23275860000000004,0.33628320000000006,0.60000002,15.84025,8016.594,-0.0495579,0.1512721,0.1043779,0.1180086,0.0600174,0.058295299999999994,0.061848,0.0956682,0.36611,0.1120125,0.12275,0.50012,-0.48403081,36.51554,16.41565,1.886365,0.026404200000000003
17700,Syracuse,1080612.0,36,New York,NY,0.31129809999999997,0.276885,0.5911873000000001,11.55793,8395.7567,0.4765456,0.1557181,0.1061048,0.1293663,0.0855179,0.087969,0.0802914,0.25283979999999995,0.30059,0.1249895,0.10819000000000001,0.54086,0.35302766,48.412290000000006,5.563791,2.202641,0.04418130000000001
17800,Oneonta,161132.0,36,New York,NY,0.2258064,0.27586209999999994,0.61290324,12.78482,7721.9772,-0.47101629999999994,0.14190450000000002,0.0968358,0.1188529,0.0116563,0.013753,0.0077507,0.053470699999999996,0.30034,0.1412489,0.07377,0.56886,0.10179942,37.711940000000006,1.207705,1.676886,0.0432802
17900,Union,294558.0,36,New York,NY,0.2857143,0.25680929999999996,0.65283018,12.1401,8082.2880000000005,0.46023279999999994,0.14976489999999998,0.11483210000000002,0.1253194,0.062878,0.0650841,0.0633281,0.1197632,0.30035,0.1196046,0.08997000000000001,0.55685,0.50478307,49.31321,2.255244,1.62277,0.044456699999999995
18000,Buffalo,2369699.0,36,New York,NY,0.2994269,0.2924295,0.60205078,10.4417,8135.8284,1.084091,0.16297620000000002,0.11061710000000001,0.13860279999999997,0.09842460000000001,0.09677960000000001,0.0971923,0.34187740000000005,0.28659,0.1110877,0.10989000000000002,0.52128,0.3936702,60.7294,10.420860000000001,3.531714,0.0454304
18100,Elmira,346894.0,36,New York,NY,0.2704183,0.3440748,0.61431414,12.22017,7884.3444,0.14559670000000002,0.16195079999999998,0.10312539999999999,0.1172353,0.0476172,0.0480117,0.0460692,0.1575515,0.30835999999999997,0.1425867,0.10805,0.56843,0.49973988,39.649,2.967477,1.678322,0.0466827
18201,Olean,197898.0,36,New York,NY,0.23529410000000003,0.3017241,0.62184876,13.29067,8845.3484,0.9319951999999999,0.1748529,0.1026723,0.1323307,0.0159131,0.0156734,0.0156417,0.1434238,0.26926,0.1392023,0.10119,0.61965,-0.13521336,41.80083,1.045488,0.9262348,0.0508049
18202,St. Marys,41086.0,42,Pennsylvania,PA,0.2,0.2666667,0.66666669,11.1509,10173.905999999999,-0.9790754,0.1481563,0.0861535,0.10827529999999999,0.0157666,0.0153458,0.0131265,0.0248723,0.19404000000000002,0.07376160000000001,0.10488,0.6958300000000001,1.1450122999999999,78.00224,0.1655065,0.4283698,0.07288489999999999
18300,Watertown,250613.0,36,New York,NY,0.35185190000000005,0.4134615,0.55813956,14.281989999999999,7953.4173,1.951772,0.1829932,0.11430080000000001,0.14713779999999999,0.0216262,0.027351999999999998,0.018278700000000002,0.1469816,0.28512,0.148325,0.06815,0.59046,-0.21307319,47.23259,3.546504,2.736091,0.062236599999999996
18400,Plattsburgh,169879.0,36,New York,NY,0.24,0.2553191,0.66000003,13.188620000000002,8343.6764,0.19446010000000002,0.1537186,0.0999304,0.12778430000000002,0.0251768,0.0261089,0.0229285,0.28486859999999997,0.28953,0.1356661,0.06947,0.58124,-0.21006702,63.45575,4.061126,2.865569,0.0493475
18500,Amsterdam,110160.0,36,New York,NY,0.23529410000000003,0.3636364,0.47058824,13.12449,8078.0287,0.8462457,0.169096,0.1059859,0.1309386,0.0266189,0.0311907,0.026306299999999998,0.1301448,0.29873,0.122119,0.07015,0.56512,0.68253564,57.024330000000006,1.2872190000000001,3.970588,0.047785900000000006
18600,Albany,1061509.0,36,New York,NY,0.32049520000000004,0.2987198,0.61830986,10.91733,8182.1852,0.38661059999999997,0.1551275,0.10997190000000001,0.1234972,0.07729630000000001,0.0783461,0.0782539,0.2013209,0.29903,0.0943466,0.10807,0.51112,0.6017971,52.54501,5.4804059999999994,2.443032,0.036263
18700,Sunbury,191962.0,42,Pennsylvania,PA,0.3333333,0.39024390000000003,0.59763312,13.197420000000001,8888.3528,1.0908229999999999,0.14725629999999998,0.1168951,0.14476789999999998,0.042763999999999996,0.0404552,0.044307900000000004,0.1689581,0.26759,0.10610270000000001,0.09137999999999999,0.63172,0.6921824000000001,52.08896,2.347861,1.6659549999999999,0.0484926
18800,Scranton,857487.0,42,Pennsylvania,PA,0.2918265,0.31097559999999996,0.58247733,12.96958,9800.4291,0.241002,0.1648214,0.0995117,0.1213461,0.0441608,0.0413701,0.047120300000000004,0.13077539999999999,0.28762,0.10512660000000001,0.12428,0.57833,0.11783883,55.716640000000005,2.162715,2.307673,0.0533357
18900,Williamsport,227275.0,42,Pennsylvania,PA,0.215625,0.28524590000000005,0.66666669,13.1449,8233.2592,0.2228012,0.15858250000000002,0.11033,0.11554360000000001,0.0308596,0.0326954,0.026409500000000002,0.16218339999999998,0.28118000000000004,0.12139660000000001,0.10051,0.60439,0.27868902,44.93367,2.5163349999999998,0.6485536,0.053843100000000005
19000,Allentown,637958.0,42,Pennsylvania,PA,0.2754011,0.292011,0.58676469,12.14129,9984.3115,-1.6535229999999999,0.1326793,0.08556219999999999,0.0995049,0.0815499,0.0698301,0.0939337,0.21353160000000002,0.281,0.0874459,0.12055,0.52952,0.44801362,62.577630000000006,2.667417,7.932653999999999,0.0446376
19100,Reading,1114959.0,42,Pennsylvania,PA,0.2808511,0.30213709999999994,0.60916859,13.1755,8868.5774,-0.2014694,0.14874020000000002,0.1019664,0.11740439999999999,0.06596569999999999,0.06811569999999999,0.061948800000000005,0.2620462,0.26184,0.0854143,0.10983,0.58158,0.54829909,53.77095,2.570678,6.344538,0.042232900000000004
19200,Harrisburg,1051424.0,42,Pennsylvania,PA,0.2668948,0.3025732,0.60804492,11.51047,9095.0313,0.5821508000000001,0.1605325,0.1079547,0.12735639999999998,0.0600823,0.0557119,0.06209680000000001,0.2783363,0.25845,0.0780362,0.11141,0.5726399999999999,0.68300004,48.79934,5.867756,2.742851,0.0420535
19300,Poughkeepsie,873232.0,36,New York,NY,0.28626690000000005,0.29292929999999995,0.6177606,12.14478,9074.4867,-0.4129081,0.1461086,0.0941331,0.1199885,0.06961200000000001,0.07281510000000001,0.0675255,0.1424096,0.2934,0.10258060000000001,0.09621,0.4816,-0.75913548,57.382,7.5085429999999995,8.654974000000001,0.037094999999999996
19400,New York City,11800000.0,36,New York,NY,0.2251324,0.24381190000000003,0.59591651,15.044720000000002,10061.458,-0.5131366,0.1430493,0.0900966,0.12285619999999998,0.1316572,0.11365309999999999,0.1408134,0.3818716,0.39254,0.1647089,0.29143,0.43985,-1.1078583999999998,63.455119999999994,19.62365,22.012220000000003,0.052650800000000005
19500,Toms River,1126217.0,34,New Jersey,NJ,0.2599689,0.2334232,0.59827679,12.238480000000001,10453.061,-0.8372663,0.1464178,0.0932703,0.1074462,0.1091799,0.0985474,0.1183251,0.1984975,0.25261,0.0660288,0.1542,0.4188,-0.56021761,61.38932,5.520783,5.666137,0.0394423
19600,Newark,5822286.0,34,New Jersey,NJ,0.2166978,0.2724705,0.56583595,15.88142,9647.05,-0.6451269000000001,0.1471315,0.09131639999999999,0.11463150000000001,0.1175982,0.1004855,0.1306028,0.32319240000000005,0.32547,0.0886746,0.19205,0.40053,-0.46621038,61.10985,13.843689999999999,16.22646,0.0427219
19700,Philadelphia,5602247.0,42,Pennsylvania,PA,0.2895291,0.31606009999999995,0.59017873,12.487160000000001,10094.591,-0.4472244000000001,0.1450149,0.0918194,0.1218557,0.12238989999999998,0.11100299999999999,0.1303209,0.3758175,0.3383,0.1115372,0.1529,0.46098,0.06833289,56.12089,19.34895,5.721561,0.045304500000000004
19800,Wilmington,586216.0,10,Delaware,DE,0.3057907,0.2712042,0.56146866,10.79803,9395.7797,-0.9302113999999999,0.14809,0.0874559,0.10864360000000002,0.0914311,0.0778678,0.0998571,0.2158225,0.28883000000000003,0.0823223,0.13844,0.46918000000000004,0.1112012,43.45463,17.56503,4.707992,0.034937
19901,Dover,439269.0,10,Delaware,DE,0.29487179999999996,0.30556700000000003,0.57358837,13.47365,9399.9404,-0.8708975,0.1433335,0.09299199999999999,0.108956,0.0300176,0.0275839,0.029203800000000002,0.13050309999999998,0.34996,0.1136144,0.09882,0.5094,-0.7570085,36.75652,19.618270000000003,3.131566,0.0434767
19902,Easton,154018.0,24,Maryland,MD,0.2550572,0.3422757,0.57156861,13.54239,8921.2222,-1.394217,0.1301323,0.08717130000000001,0.1079346,0.0559163,0.0450582,0.06405830000000001,0.1108221,0.33521,0.1011532,0.14508,0.51707,-0.47635197,43.01186,16.25849,1.8043349999999998,0.0435092
19903,Chincoteague,51398.0,51,Virginia,VA,0.24,0.331058,0.55481726,21.95916,8415.8621,0.2187073,0.15890520000000002,0.10255360000000001,0.1222796,0.0073812,0.0026374000000000002,0.0090884,0.0843877,0.36205,0.1863773,0.11520999999999999,0.39934000000000003,-0.45309965,33.94685,34.32235,4.895132,0.0342838
20001,Bangor,289843.0,23,Maine,ME,0.27723400000000004,0.2775244,0.65590662,13.37985,8416.7216,-0.00032539999999999994,0.1570174,0.1124067,0.10792269999999998,0.027964199999999998,0.026610200000000004,0.030050599999999997,0.06511900000000001,0.30798000000000003,0.1266937,0.08897999999999999,0.58572,0.39184313,29.22203,0.3391491,0.6027401,0.0398644
20002,Calais,33941.0,23,Maine,ME,0.3106212,0.28925619999999996,0.61277443,16.470129999999997,8364.71,0.7880050999999999,0.1802415,0.1127471,0.11467639999999998,0.0079454,0.007112,0.0089402,0.1958624,0.31569,0.190147,0.0618,0.5292,-0.72341027,25.86253,0.23275679999999999,0.8072833,0.0658108
20003,Presque Isle,73938.0,23,Maine,ME,0.2738239,0.2579415,0.60051882,14.52895,8307.18,-0.9327247999999999,0.144263,0.09093,0.1082393,0.0084352,0.0085189,0.009184000000000001,0.057003,0.2927,0.14325,0.07492,0.59967,-0.66095397,60.84421999999999,0.3638183,0.5964457,0.0443702
20100,Portland,690459.0,23,Maine,ME,0.2860041,0.26720520000000003,0.64177579,11.55667,8119.9303,-0.1123481,0.15468270000000003,0.10821789999999999,0.11002650000000001,0.0537745,0.049816900000000004,0.0547235,0.052306500000000006,0.30596999999999996,0.1018665,0.13348,0.57433,0.33447149,36.51064,0.6310295,0.8106201999999999,0.035686300000000004
20200,Burlington,321496.0,50,Vermont,VT,0.2772044,0.24851529999999997,0.67574298,9.40514,7185.8309,1.1107040000000001,0.1608134,0.1308734,0.12253239999999999,0.0621495,0.0581543,0.06696519999999999,0.0444371,0.28897,0.0925918,0.11589,0.55812,0.45119355,42.20924,0.583522,0.895501,0.031126799999999996
20301,Berlin,95549.0,50,Vermont,VT,0.2830736,0.2624247,0.64962935,13.584079999999998,7327.0392,1.8825029999999998,0.1857323,0.1324705,0.1263674,0.014152000000000001,0.015635200000000002,0.0127631,0.017555599999999998,0.27293,0.1208202,0.10699000000000002,0.60773,0.50907756,48.771840000000005,0.22710860000000002,0.6530680999999999,0.0472624
20302,Claremont,265884.0,50,Vermont,VT,0.2768099,0.25541729999999996,0.66946054,11.63189,7258.0291,0.4185782,0.1529481,0.11335539999999998,0.12301469999999999,0.029586200000000003,0.02141,0.0366566,0.040931199999999994,0.2884,0.0827988,0.11609000000000001,0.60031,1.0262942,33.21373,0.3824976,0.9402596,0.028879200000000004
20401,Providence,1582997.0,44,Rhode Island,RI,0.28114079999999997,0.2585259,0.58580339,10.94697,9464.3098,-0.4791424,0.144042,0.0961748,0.11761600000000001,0.0894737,0.0850392,0.0915913,0.23007310000000003,0.2908,0.11283599999999999,0.13552,0.5293899999999999,-0.38929109999999995,62.28382,3.2665889999999997,6.952761,0.0460485
20402,Nantucket,9520.0,25,Massachusetts,MA,0.263521525,0.28546757500000003,0.6253413274999999,8.062155,7242.78,3.486818,0.2604686,0.13102329999999998,0.1216336,0.0099844,0.009479600000000001,0.0025661,0.035464800000000005,0.291685,0.075312,0.14091250000000002,0.50917,7.3054497000000005,38.32983,8.224789999999999,2.226891,0.0162967
20403,Oak Bluffs,14987.0,25,Massachusetts,MA,0.2307692,0.3333333,0.69230771,8.306709,9545.33,-1.5494940000000001,0.12343499999999999,0.09302719999999999,0.10277349999999999,0.008261,0.0101069,0.0030336,0.0159451,0.29862,0.0731263,0.10469,0.52588,4.9939186,85.96117,2.308667,1.03423,0.029159699999999997
20500,Boston,4974945.0,25,Massachusetts,MA,0.25245039999999996,0.2585522,0.59851563,5.015712000000001,9840.8985,-1.1303159999999999,0.1404922,0.08901150000000001,0.106696,0.0925692,0.0749901,0.10697169999999999,0.2640431,0.2625,0.0877719,0.21448000000000003,0.44446,0.29760735,65.19301999999999,5.376421,6.653339999999999,0.0361275
20600,Manchester,1193391.0,33,New Hampshire,NH,0.30272540000000003,0.24966939999999999,0.62862271,12.38747,8417.7856,0.107268,0.153727,0.1064316,0.11914860000000001,0.0719669,0.0600302,0.08433600000000001,0.0796084,0.25328,0.0642543,0.12697,0.53581,-0.26219088,48.47464,0.6961675,1.6696119999999999,0.0346816
20700,Keene,118041.0,33,New Hampshire,NH,0.2657309,0.23315029999999998,0.70478725,12.96128,7818.3004,1.352827,0.16103789999999998,0.126746,0.13360970000000003,0.024981200000000002,0.0299151,0.023222299999999998,0.023655900000000004,0.22948000000000002,0.0849262,0.24836999999999998,0.5926100000000001,0.68424623,29.25255,0.38969509999999996,0.8658009,0.0306198
20800,Springfield,680014.0,25,Massachusetts,MA,0.27558109999999997,0.2924576,0.5714646,5.8212839999999995,8739.7059,-0.6775249,0.1469571,0.092892,0.112322,0.0792939,0.08022660000000001,0.07539900000000001,0.2948173,0.30659000000000003,0.13057370000000001,0.10672000000000001,0.51898,0.23488475,58.58291,5.495181,11.15183,0.0369641
20901,Bridgeport,3405565.0,9,Connecticut,CT,0.2562929,0.2610372,0.60449135,10.393839999999999,8971.5436,-0.6223320999999999,0.1423405,0.09690089999999998,0.1137978,0.11679149999999999,0.0966017,0.129896,0.2685782,0.27355,0.0786307,0.2168,0.43817,0.49268886,57.87885,8.679059,9.405869000000001,0.031223900000000002
20902,Pittsfield,171947.0,25,Massachusetts,MA,0.29528540000000003,0.2575272,0.63907737,6.179638,8565.3237,-0.2817375,0.1515151,0.10473879999999999,0.11033050000000001,0.0524906,0.0449069,0.053112599999999996,0.0672207,0.29903,0.09584329999999999,0.13776,0.5473600000000001,0.9507478000000001,62.36224,1.581301,1.529541,0.0355594
21001,Ashland,47701.0,55,Wisconsin,WI,0.2262774,0.2686567,0.65151513,12.353639999999999,7608.0269,0.9121429,0.1876266,0.1021914,0.12265699999999999,0.0108814,0.010356200000000001,0.00872,0.2356286,0.24927,0.11093900000000001,0.07107999999999999,0.64579,1.5249879,58.288090000000004,0.1488438,0.8280749,0.056225699999999997
21002,Houghton,47063.0,26,Michigan,MI,0.37037040000000004,0.24,0.66666669,15.87999,8115.1148,0.9891055000000001,0.1994924,0.10372680000000001,0.1148058,0.0155903,0.0185898,0.010407600000000001,0.12447269999999999,0.25384,0.1557231,0.12232,0.63775,0.45956549,50.211420000000004,1.795466,0.743684,0.0655442
21003,Ironwood,32049.0,26,Michigan,MI,0.1666667,0.3333333,0.66666669,16.43342,7377.0563,0.8439964,0.1571993,0.1184538,0.1283298,0.0124119,0.0120072,0.011874700000000002,0.1586509,0.26605999999999996,0.1271247,0.06552000000000001,0.63636,1.0865314,55.18425,0.9516678,0.7987769,0.07269910000000002
21004,Rhinelander,67833.0,55,Wisconsin,WI,0.3333333,0.26760559999999994,0.54166669,12.69851,7576.3835,0.036530599999999996,0.1625443,0.1138817,0.1036029,0.0133497,0.0121155,0.0120625,0.19761199999999998,0.29868,0.0842205,0.10478,0.60816,1.9278727,59.310359999999996,0.40393320000000005,0.7857533,0.055325099999999995
21101,Rice Lake,92542.0,55,Wisconsin,WI,0.2864865,0.3370787,0.62162161,13.190999999999999,8312.6268,0.7871743,0.1546101,0.1220039,0.1252588,0.0072649,0.006998399999999999,0.006197600000000001,0.1852208,0.26711,0.1016174,0.14031,0.61395,1.5421291000000001,56.75801,0.22476279999999996,0.9012125,0.052684800000000004
21102,Amery,56993.0,55,Wisconsin,WI,0.2524272,0.3431373,0.70873785,11.93781,8212.0053,0.3905852,0.14076429999999998,0.1164645,0.1283723,0.0212583,0.0194624,0.0238669,0.065718,0.23348000000000002,0.0757808,0.0772,0.62484,1.5715983999999998,52.23975,0.19300620000000002,0.787816,0.0514841
