st,statename,stateabbrv,year,le_raceadj_q1_F,le_raceadj_q2_F,le_raceadj_q3_F,le_raceadj_q4_F,le_raceadj_q1_M,le_raceadj_q2_M,le_raceadj_q3_M,le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
28,Mississippi,MS,2001,81.8288,84.23756,86.37913,85.6032,75.64623,80.96183,82.21914,85.67838,132239,95598,81162,55130,114426,99542,78898,51193
28,Mississippi,MS,2002,83.39449,84.63519000000001,86.93254,87.46396999999999,76.77618000000001,81.03031,82.91351999999999,84.76146999999999,139357,96916,81920,53646,119498,100286,79474,49800
28,Mississippi,MS,2003,82.86306,86.00713,87.70985999999999,87.16967,74.32169,77.37348,82.49129,82.38306999999999,142195,97527,81849,54929,120531,100808,80022,50833
28,Mississippi,MS,2004,82.85337,84.62391,87.15875,89.67765,75.07858,79.98376,83.36433000000001,83.95933000000001,143773,99684,82945,56338,121061,102138,80967,52452
28,Mississippi,MS,2005,82.87798000000001,83.04288000000001,86.35436999999999,87.16736999999999,76.34116,81.30493,82.67258000000001,84.2718,143588,101149,83726,58241,120148,102738,81836,54631
28,Mississippi,MS,2006,82.83870999999999,84.52454,87.93786,87.62465999999999,75.77277,80.17864,84.81331999999999,86.1017,145441,102566,84173,57841,121324,104455,81755,54435
28,Mississippi,MS,2007,83.94915,84.16712,85.11948000000001,88.62711,77.97613,79.12956,84.58948000000001,89.24006999999999,148272,102364,84270,58700,123343,103489,82014,55504
28,Mississippi,MS,2008,84.43295,84.31841,86.86272,85.39983000000001,77.82534,81.29245,83.87593000000001,86.18975999999999,150630,102450,83749,59420,124181,103827,82257,56027
28,Mississippi,MS,2009,82.07621999999999,84.02478,88.37569,85.79398,76.94861999999999,81.75986,85.13667,86.52528000000001,153345,106148,86651,61126,126280,106956,84811,57949
28,Mississippi,MS,2010,82.76965,85.20679,83.08463,88.45343000000001,75.74750999999999,82.91295,84.25858000000001,83.86433000000001,151271,106260,86712,61892,124194,105735,84918,58913
28,Mississippi,MS,2011,83.22386999999999,85.96477,87.56565,85.39428000000001,77.51474,81.78286,83.54133,85.77588,148880,107074,86663,62320,121651,104753,85298,58947
28,Mississippi,MS,2012,82.50058,85.60559,86.8362,87.59917,78.10695,80.4473,82.68437,84.56876,149386,107100,87132,62237,122745,104708,85668,58864
28,Mississippi,MS,2013,82.22258000000001,85.64534,87.32256,90.39341,76.03133000000001,79.44031,83.11251,86.34703,150376,108105,86011,60804,126364,106184,84553,57120
28,Mississippi,MS,2014,81.68105,86.05761,88.42886,89.93252,76.69206,79.60169,82.54634,85.20151,142033,106871,82580,57850,118306,102645,81066,53869
29,Missouri,MO,2001,82.0172,83.57596,84.55404,85.76968000000001,74.82873000000001,80.2011,82.91853,84.26606,198249,219291,215424,179430,182120,208728,208366,170092
29,Missouri,MO,2002,82.12185,84.99883,85.21963000000001,86.89733000000001,75.3601,80.4071,81.69063,81.66964,206415,226585,219288,179305,189593,214925,212262,170432
29,Missouri,MO,2003,81.78639,85.59335,87.26589,88.12942,75.3082,80.84835,82.16084000000001,84.59809,209612,230466,223002,182020,193272,216895,216349,172771
29,Missouri,MO,2004,81.66927,84.31522,85.04262,88.26413000000001,75.99840999999999,79.52655,83.41691,84.50961,213139,232133,226838,185016,196130,218149,219735,175511
29,Missouri,MO,2005,82.44473,85.63363000000001,87.51259,86.45837,75.84973000000001,81.57089,83.75831,84.24903,215144,234526,229851,185718,197371,220162,222134,176557
29,Missouri,MO,2006,82.09606,85.28976,86.4197,86.31596,76.58497,80.92061,84.07236,84.60635,218730,236706,232023,184949,202884,221927,223368,175731
29,Missouri,MO,2007,83.08782,86.86671,87.48212,88.25653,76.77673,82.50657,84.20038000000001,86.47333,220745,238092,233961,184885,204695,223534,225044,174889
29,Missouri,MO,2008,81.71897,86.15823,88.42468000000001,88.97828,75.46800999999999,80.55044000000001,83.68881999999999,87.22324,223433,239527,235254,184496,208659,224778,225243,174556
29,Missouri,MO,2009,81.3946,82.80659,87.63126,88.75986,75.27726,80.83503,84.12119,87.59309,227870,242883,239258,188906,213278,227625,229400,178453
29,Missouri,MO,2010,82.03245,86.22015,88.51417,86.78916,76.66238,81.2579,84.97742,87.4899,224857,241857,238065,188777,210370,226622,228006,177802
29,Missouri,MO,2011,81.1142,86.23891,87.23066999999999,87.95772,76.83074,80.30872,83.99264000000001,86.81011,220064,239270,237039,189983,205187,223403,226938,178308
29,Missouri,MO,2012,82.94561999999999,85.29652,87.31161999999999,89.84053,75.71814,80.96268,85.1363,86.07185,218954,237098,236647,187481,204457,222994,225624,175239
29,Missouri,MO,2013,81.8733,85.39223,87.05801,90.61887,76.60004,80.92768000000001,83.79638,87.03562,219998,235120,234181,183949,209909,221792,222671,171587
29,Missouri,MO,2014,81.47837,85.63058000000001,88.36492,89.23045,75.53998,80.06000999999999,84.45260999999999,85.37765999999999,212463,226576,225261,184642,206112,214514,212787,168434
30,Montana,MT,2001,84.30891,84.97195,81.92098,78.88998000000001,78.13112,80.17317,79.55006999999999,85.22,40435,39400,35794,20562,39932,41798,34277,18944
30,Montana,MT,2002,80.72308000000001,82.06497,89.63445,84.44328,77.39709,83.37706,85.41936,83.97229,41733,40262,36250,20911,40735,42435,34776,19371
30,Montana,MT,2003,86.08206,88.89413,82.95163000000001,90.60363000000001,78.12302,83.64504000000001,87.20499000000001,87.56599,42655,40676,36835,20834,41022,42983,35596,19256
30,Montana,MT,2004,85.34312,89.84183,88.60336,90.4529,80.50145,83.00248,85.97905,86.9382,43107,40838,37749,21315,41181,43017,36412,19542
30,Montana,MT,2005,83.99502,86.15411,86.44967,87.95039,79.07421,84.26444000000001,86.18799999999999,88.65726,43148,41417,38670,22639,40980,43309,37491,20692
30,Montana,MT,2006,84.48076999999999,86.64984,87.24075,91.33546,79.81583,85.28432,86.90553,85.2126,43165,41816,39139,23175,41045,43525,37808,21330
30,Montana,MT,2007,84.78867,88.32526,89.68163,82.57283000000001,79.56203000000001,83.5947,87.10157,87.19006,42457,41693,39951,25052,40569,42935,38920,23102
30,Montana,MT,2008,83.90579,83.71448000000001,89.48087,87.3045,78.80125,84.96651999999999,88.80271,86.53052,42043,41664,40769,26265,40027,43082,39544,24297
30,Montana,MT,2009,83.97148,86.15732,86.83906,90.78826,76.87228,83.28962,87.68369,86.90892,41426,42208,42319,27541,39620,43520,41074,25478
30,Montana,MT,2010,85.50423,89.65028000000001,85.89211999999999,90.20885,78.56489,84.41637,86.15326999999999,86.11753,40996,41828,41907,27210,38798,42743,40604,25250
30,Montana,MT,2011,84.15120999999999,88.65477,88.61986,87.81873,81.11301,86.27745999999999,87.96067,91.19018,40169,41066,41655,27231,38042,41713,40419,24993
30,Montana,MT,2012,84.93534,89.15401,87.78461,84.94898,77.33164000000001,84.60316999999999,86.26607,88.98849,38963,40616,41705,27744,37024,41110,40768,25402
30,Montana,MT,2013,83.13699,85.79771,83.17522,90.5041,79.48156999999999,85.48833,88.38858,87.72870999999999,38949,40225,41416,28085,38564,40749,40705,25731
30,Montana,MT,2014,85.86078,88.38204,85.84585,90.06796,77.99021,84.42342,85.11556999999999,88.34206,38370,38123,38389,28021,37734,38429,38302,25211
31,Nebraska,NE,2001,84.47057,86.67393,84.99840999999999,87.30218,76.7,81.44751,79.72031,85.45525,49325,66654,72342,53886,50324,69653,69673,50381
31,Nebraska,NE,2002,83.63679,85.10667,85.58527,86.07996,75.34953,82.01689,82.31174,83.52972,51272,68520,73710,53071,52081,71139,71141,49694
31,Nebraska,NE,2003,83.06119,80.52851,87.44094,89.01156999999999,76.07231,80.51172,84.27256,86.87753000000001,52833,69639,75303,52595,53828,72036,72794,49357
31,Nebraska,NE,2004,81.96531999999999,83.8885,85.3682,87.89388000000001,76.60668000000001,81.87743,82.04729,85.63426,54022,69955,75796,53457,54542,72065,73722,50246
31,Nebraska,NE,2005,83.91255,84.69938,86.87777,89.48682,79.41882,81.32916,80.4611,82.38363000000001,53372,71047,76689,55339,54252,72997,74472,52230
31,Nebraska,NE,2006,83.84671999999999,84.7485,87.21002,88.30315,77.02176999999999,82.24078,85.94308000000001,87.6067,53713,71103,77015,56417,54895,73015,74726,53232
31,Nebraska,NE,2007,84.50175,85.79221,89.40772,85.03639,77.07625999999999,82.46243,87.19604,86.61559,53794,71525,78043,56011,55001,73422,75699,52753
31,Nebraska,NE,2008,84.84919000000001,85.96851,87.43678,90.22757,77.52956,83.68977,84.20406,89.69839,54113,72171,78449,56204,55377,73872,76073,52758
31,Nebraska,NE,2009,83.61324,87.82585999999999,88.97538,87.63401999999999,79.43545999999999,80.23895999999999,84.85705,87.25961,53594,71793,81208,58435,54487,74105,78981,54830
31,Nebraska,NE,2010,85.39711,87.36014,87.87318,88.90319000000001,76.60101999999999,81.89575,83.19491,82.29095,52993,70871,81404,59931,53220,73608,79901,56155
31,Nebraska,NE,2011,83.9332,88.28347,89.78759000000001,90.7392,77.22516999999999,79.90691,84.88703000000001,89.32041,51428,69306,81057,62375,51337,71837,79936,58374
31,Nebraska,NE,2012,82.2809,86.79245999999999,89.405,90.46268,76.54397,82.57644,85.34206,87.09792,50905,67932,81959,63115,50602,71329,80394,59224
31,Nebraska,NE,2013,81.62446,85.82722,88.27982,90.53896,78.7365,83.2094,84.94205,88.49571999999999,50650,67527,81020,63922,51612,71224,79705,59572
31,Nebraska,NE,2014,82.09295,86.67085,90.08755,90.95555,74.61964,84.46247,85.24964,88.51097,49354,64208,77363,67205,50654,68933,76691,60774
32,Nevada,NV,2001,81.15608,81.66594,82.76724,85.01209,75.20333000000001,76.00648000000001,83.82764,82.48795,70784,77782,73308,64624,79357,80186,74224,63128
32,Nevada,NV,2002,80.20721,83.34766,82.65578000000001,83.17765,75.79485,77.08286,82.76852,84.73262,76175,83082,77009,66582,84508,84860,77797,64747
32,Nevada,NV,2003,78.2569,83.27759,86.95579000000001,82.10189,74.32398,79.2791,78.67822,84.21019,80070,86366,79762,69627,88230,88080,80354,67519
32,Nevada,NV,2004,80.94736,79.46049000000001,83.61275,83.26253,76.07005,78.89633,82.16447,83.51124,82969,89326,82545,72125,91463,90606,82724,70310
32,Nevada,NV,2005,81.80696,81.99506,85.57934,84.60646,74.64845,79.21256,79.68118,86.05632,84286,91786,85454,76710,92478,93959,86082,74917
32,Nevada,NV,2006,81.50768000000001,84.80057,84.32162,88.0164,74.3587,79.29982,83.30038,85.62504,85774,93928,87168,81398,94514,96638,88808,79805
32,Nevada,NV,2007,82.37899999999999,83.58570999999999,85.62425999999999,89.46542,75.84754000000001,79.19449,82.49734000000001,85.87787,87823,97487,89488,84749,96676,100366,92131,83393
32,Nevada,NV,2008,81.54961,84.71415,83.38762,89.36811,76.24785,82.89832,81.796,84.28715,89381,100235,91780,85596,99033,103031,94860,84641
32,Nevada,NV,2009,80.80503,81.7141,86.41788000000001,86.5959,74.97798,77.81411,82.8304,85.47516999999999,89402,103325,94702,87239,99580,104860,98206,86335
32,Nevada,NV,2010,82.15536,83.69704,85.23553000000001,87.63287,76.37827,80.19679000000001,82.90281999999999,85.25641,90460,103933,93662,84631,100302,105087,96903,84070
32,Nevada,NV,2011,80.4619,83.09099,86.12209,89.06494,75.23116999999999,80.1226,82.30349,86.75138000000001,92346,104069,91845,80513,101986,104918,93749,79018
32,Nevada,NV,2012,82.49586,85.36469,84.42085,86.53764,76.14451,80.26759,84.19693000000001,85.83285,93914,106960,91768,76567,105952,105867,92265,74876
32,Nevada,NV,2013,80.76876,83.61485,84.84862,89.01465,75.70900999999999,78.50211999999999,85.50153,86.67841,95659,109889,91660,74315,107768,108469,91821,72484
32,Nevada,NV,2014,82.98025,83.89735999999999,85.72214,88.76691,75.0507,79.9766,85.18509,88.00171999999999,90977,107041,89251,69011,103844,104376,89377,67660
33,New Hampshire,NH,2001,79.4995,85.04996,84.72894000000001,87.22829,77.10441999999999,78.32163,80.44214000000001,84.79198000000001,34722,49129,58303,59943,33292,49773,58582,60050
33,New Hampshire,NH,2002,81.16035,83.83959,85.62342,85.6396,74.49944,82.32114,84.24889,81.8567,35372,50777,60118,63387,33261,50830,60877,63729
33,New Hampshire,NH,2003,87.09036,85.62595,85.38254,85.01292,73.72163,81.77695,82.11412,87.04047,36160,52308,61623,65581,34115,52330,62479,65388
33,New Hampshire,NH,2004,84.29213,85.05656,88.15783,84.82316999999999,78.00928,82.70584000000001,81.58618,81.68014000000001,37487,53689,63153,66282,35624,53561,63400,66039
33,New Hampshire,NH,2005,82.93767,84.0592,85.1699,88.04196999999999,79.02863,79.09956,84.95118000000001,85.1349,38510,54455,64373,67019,36627,54079,64554,66654
33,New Hampshire,NH,2006,81.91373,85.82977,87.38231999999999,89.56702,76.40733,81.82124,85.01348,89.10213,38865,54934,65899,68299,37161,54500,65937,67429
33,New Hampshire,NH,2007,82.41085,87.17697,87.29234,87.30756,77.36788,82.05655,84.11358,84.55412,39101,55516,66857,68567,37650,54623,66844,67298
33,New Hampshire,NH,2008,84.26595,85.58726,88.17905999999999,88.7238,77.61091,84.02681,84.02181999999999,87.24081,39619,56114,67735,68804,38260,55265,67155,67337
33,New Hampshire,NH,2009,80.84591999999999,87.31568,89.62785,87.37669,77.37313,81.92851,83.2583,86.51387,39977,56407,68638,70775,39067,55153,68081,68639
33,New Hampshire,NH,2010,80.21021,83.67233,90.37325,91.13609,78.09044,83.68793000000001,86.04078,87.58334,39505,55907,68306,71127,38887,54783,67031,69113
33,New Hampshire,NH,2011,83.18299,87.9101,87.05527,90.68649,77.95116,80.65864,83.29984,85.58945,38724,54824,67901,71168,38377,53771,66258,68974
33,New Hampshire,NH,2012,81.97594000000001,87.26772,87.90695,88.48794000000001,78.10186999999999,82.0751,85.4921,87.62164,38477,54242,66981,71525,37826,53525,65623,69140
33,New Hampshire,NH,2013,86.32304,84.70801999999999,85.63659,88.6404,78.6192,83.26643,83.4168,86.6292,39003,53686,66473,70916,38534,53126,64621,68345
33,New Hampshire,NH,2014,80.77247,85.4759,87.73815,91.27579,77.5152,82.12356,85.54543000000001,85.50095,38575,51529,62653,69804,37477,50721,61160,66382
34,New Jersey,NJ,2001,82.43831999999999,83.38749,82.41620999999999,86.24452,75.56425,78.41819,81.42953,85.50887,230227,265919,302649,474343,218565,241482,288419,467121
34,New Jersey,NJ,2002,82.56067,84.00171999999999,84.25771,85.2491,76.22917,78.07104,82.66823000000001,84.26741,238988,273488,309310,479902,223891,248291,295667,473398
34,New Jersey,NJ,2003,82.37275,83.204,83.14759000000001,86.46833000000001,76.45105,80.21712,81.9598,83.93438,243787,278313,315789,492974,230123,253199,300965,486262
34,New Jersey,NJ,2004,82.44234,83.83228000000001,83.49115,86.04209,76.46884,79.866,82.09943,84.16599000000001,247169,282436,321362,504488,232980,258269,305414,495970
34,New Jersey,NJ,2005,83.04281999999999,83.57079,84.45198,87.08939000000001,75.83796,79.01501,81.62393,85.38909,249108,285351,325763,510081,234199,260118,309892,501169
34,New Jersey,NJ,2006,82.25119000000001,85.31121,84.85692,86.04659000000001,77.63508,80.11272,82.40904,84.36664,252511,288808,331168,514602,238102,263282,314734,505218
34,New Jersey,NJ,2007,83.23264,83.60915,85.18361999999999,86.70906,77.62605,80.41662,82.8908,86.00113,253467,290933,332535,511932,241169,264938,314906,502066
34,New Jersey,NJ,2008,81.18955,85.02051,86.36729,87.03788,77.30618,80.92169,82.53403,86.33189,255875,293097,335847,517347,243762,265854,316750,506905
34,New Jersey,NJ,2009,82.3829,85.31023,85.86943000000001,86.48531,77.59218,79.88365,82.78466,86.04899,257070,295165,341310,526944,245646,267948,319828,514895
34,New Jersey,NJ,2010,83.17679,83.66311999999999,86.78684,87.69317,77.76468,80.21129,82.69331,85.57745,258497,296311,340651,527415,247180,268882,317121,514750
34,New Jersey,NJ,2011,82.85093,85.04594,86.49662,87.07542,77.78889000000001,80.5,82.88282,84.67236,257054,295265,341206,525935,243270,271091,315959,511703
34,New Jersey,NJ,2012,83.51783,85.2805,85.56062,89.49884,76.79545999999999,80.88566,83.69782,86.22986999999999,259270,301319,339398,523904,245442,274976,313408,510153
34,New Jersey,NJ,2013,83.79386,85.40966,87.05956,89.61386999999999,77.93896,80.28641999999999,84.48728,86.13991,262600,294812,337530,516455,250377,269582,309505,502268
34,New Jersey,NJ,2014,83.79265,85.44971,87.11877,88.40615,79.12971,81.06137,83.38001,87.52648,259790,280950,325520,492397,246986,257236,296716,481435
35,New Mexico,NM,2001,85.42003000000001,83.75435999999999,86.30682,87.13085,77.40053,80.68435,86.06375,83.98385,81730,68743,56158,45767,77848,63948,53941,42689
35,New Mexico,NM,2002,81.38914,83.50822,83.03307,82.98418000000001,78.89113,80.91748,82.65865,84.0643,85040,70050,57155,45849,79503,65236,54829,42969
35,New Mexico,NM,2003,80.75061,80.56924000000001,87.00811999999999,88.9875,76.54012,80.03996,84.80872,86.97140999999999,86668,71969,59587,48311,79982,66743,57508,45560
35,New Mexico,NM,2004,81.56351,84.55453,83.46481999999999,86.8484,76.36753,80.6573,81.13611,85.88834,94954,73592,60604,49972,89269,68127,57762,47113
35,New Mexico,NM,2005,80.44211999999999,85.16685,86.53796,86.36664,78.76379,80.64024,83.49842,82.26634,87752,74539,61196,51053,80141,68534,58392,47879
35,New Mexico,NM,2006,83.70721999999999,84.5724,85.23724,90.49793000000001,78.06335,83.16201,83.93503,86.01321999999999,89104,75177,62652,51912,81869,68991,59632,48604
35,New Mexico,NM,2007,82.37491999999999,84.62595,86.64777,88.9143,78.00195,80.60825,84.72366,87.92393,89655,76425,63726,53812,81621,70025,61040,50053
35,New Mexico,NM,2008,82.87257,85.41065,85.90841,90.39833,78.37536,82.76533,86.21021999999999,86.37416999999999,90022,76950,64997,54904,81683,70672,62310,51009
35,New Mexico,NM,2009,83.53403,87.1271,88.83833,89.81922,74.94794,81.10806,82.42678000000001,88.10231,91956,78743,67041,56041,83931,72000,64113,51973
